id,tweet,is_covid
1271455403482787841,"RT @DrTedros: I had a very productive discussion with @GKepenekian, Mayor @grandlyon, &amp; his team working on the design &amp; build of the landm…",False
1288749923563745281,"We’re taking action to help fight obesity by:

➡️ Banning adverts for high fat, salt or sugar products on TV and online before 9pm
➡️ Calorie labelling in restaurants, cafes and takeaways
➡️ Ending promotion of high fat, sugar or salt products in store and online

Here's why 👇 https://t.co/sX8qoWk4fo",False
1336392021393739779,RT @CDCEnvironment: A1a: The amount of damage caused from a disaster can be overwhelming. https://t.co/R8hYliUeYS #LifeAfterDisaster https:…,False
1278033057899876353,"Life is different in many ways at the moment. 

If you are worried or anxious about #coronavirus, #EveryMindMatters has some useful tips to help improve your mental health and wellbeing. 

Learn more 
https://t.co/TS0JOulBEx https://t.co/41wG3hwC34",True
1306336218746179584,"RT @DHSCgovuk: You can now become a blood donor through @Facebook

Find out which blood banks need your help and let them know when you can…",False
1328698754380259331,"""And yet we know that for every survivor, there are many other women who are not here to tell their stories""-@DrTedros #cervicalcancer",False
1340710057357553664,"💡#DYK? When soap &amp; water aren’t available, hand sanitizers can prevent the spread of #COVID19.

🖐Hand sanitizer should contain at least 60% alcohol. Alcohol can be labeled as:
• Ethanol
• Ethyl alcohol
• Isopropanol
• 2-propanol

More information: https://t.co/gr0Qk0kWmQ. https://t.co/qWzKGYPzDS",True
1335981474953060353,Media briefing on #COVID19 with @DrTedros https://t.co/xXwT2pHqIK,True
1254834459846811651,"As of 9am 27 April, there have been 719,910 tests, with 37,024 tests on 26 April. 

569,768 people have been tested of which 157,149 tested positive. 

As of 5pm on 26 April, of those hospitalised in the UK who tested positive for coronavirus, 21,092 have sadly died. https://t.co/pZ73hu9GFJ",True
1356268252704419845,"Lack of timely, reliable data 📊 makes it hard to track progress towards the @GlobalGoalsUN and even harder to fight #COVID19. This lack also exacerbates many of the inequalities that existed before the pandemic. The status quo cannot continue.
 
👉 https://t.co/QeXuvKFsNl https://t.co/HCXlfhogiQ",True
1254897475791597576,"Since January 30, WHO has been calling on countries to prepare to find, test, treat and isolate every #COVID19 patient and trace all contacts. Some, but not all, countries have followed WHO advice.

https://t.co/M9v2KhEaNZ",True
1267797410111201280,"@SamCoatesSky @inzyrashid This report has now been published.

You can read it online here ⬇️
https://t.co/N9JCpv1hwo",False
1289307853673525248,"RT @CDCEnvironment: Stay cool in summer extreme #heat. If visiting a cooling center, practice social distancing, wear a cloth face covering…",False
1295276256301383686,"RT @JosepBorrellF: Hundreds of thousands of Belarusians were out today demonstrating peacefully, demanding release of political prisoners,…",False
1353705023218339846,"The safeguards include:

✔ Mandatory testing before departure
✔ Stricter measures to address virus variants
✔ Common European Passenger Locator Form

#StrongerTogether",False
1249388447019798529,"RT @DHSCgovuk: Get official advice and information about #coronavirus directly from the government.  

WhatsApp message ‘hi’ to 07860 06442…",True
1331301578993786884,"#COVID19 cases are rising rapidly in many parts of the U.S. This pandemic is not over. But if we all do our part, it can be. Here’s what you can do:

#WearAMask over your mouth AND nose.
Stay 6️⃣ft from others.
👐 Wash your hands.
🏠 Stay home if you can.

https://t.co/DmfPOAPMjW https://t.co/kEhhQtXlOl",True
1321202841424449537,"Interested in healthy buildings? Join the next CDC COVID-19 Partner Update Call, Monday, Nov. 2, at 3pm ET via Zoom. 
Topic: Healthy Building Design for Pandemics and Beyond.
Retweet and Register: https://t.co/SbtB4YDkzZ.
#COVID19 #HealthyBuildings https://t.co/OtEDvWzvzr",True
1270996099881472000,"From the earliest moments of a child’s life, #breastfeeding can mean the difference between life and death.

#AskWHO expert about 🤱 ⬇️

https://t.co/JMMtAogjoM",False
1284149666469339137,"""But we all know that the impacts of the pandemic go far beyond health, and so do the needs, especially for the poorest and most vulnerable countries. That’s why the @UN launched the Global Humanitarian Response Plan for #COVID19 in March""-@DrTedros",True
1273278558488662024,"""I have seen first hand the courage of people who are living with NTDs, which is why I call on countries not to forget about the most vulnerable""-@DrTedros #BeatNTDs #HealthForAll 

https://t.co/vOi63sGoZH",False
1255787405438865409,"The new #COVID19 Health System Response Monitor, launched by the European Observatory on Health Systems and Policies, is collating evidence of how health systems are responding to the pandemic. I urge you all to use that valuable resource. @hans_kluge @OBShealth",True
1310916968233537536,"The 🆕 guideline covers 🔟 pricing policy approaches, incl.:
✔️ External &amp; internal reference pricing
✔️ Value-based pricing
✔️ Promoting price transparency
✔️ Tendering &amp; negotiation
✔️ Pooled procurement
✔️ Cost-plus pricing
...and more

👉 https://t.co/XYqUYStolJ https://t.co/T7vDMUmfBK",False
1325772715169636352,"RT @NHSEngland: Teams are quickly adapting services so people can get their #flu vaccines safely and conveniently.

Dr @NikkiKF thanks #Our…",False
1246867702309949440,"We can all do our bit to protect and support others in the community

@DrHilaryJones has 3️ top tips ⬇️

More info: https://t.co/oIFxrXiQnX

#COVID19 | #AskDrH | #StayHomeSaveLives https://t.co/BxdNcmQCgz",True
1320326742377172993,"We are calling on everyone to join our action to protect biodiversity: for our future and the future of our planet.

What is good for nature is good for the economy, and for all of us. Watch President @vonderleyen's speech at the #EUGreenWeek.

#EUGreenDeal https://t.co/KpSS1CNtP1",False
1290732034575540226,RT @WHOEMRO: .@WHO is deeply concerned about the impact of the massive explosion in #Beirut city. We are working with partners to respond t…,False
1320773360633217024,"New @CDCMMWR finds that health care personnel hospitalized with #COVID19 most commonly worked in nursing-related occupations, and about 1 out of 4 were admitted to the intensive care unit. Read the full report:  https://t.co/qI5oldX8c3. https://t.co/pXJZOcmBli",True
1269324431610056704,Medical team from 🇵🇱 and @WHO experts are en-route to 🇹🇯 as part of a large scale operation coordinated by WHO/Europe to enhance #COVID19 care in the country. #Coronavirus doesn’t respect borders. Solidarity between countries around the world is vital to fighting the pandemic. https://t.co/WSDgjpnvI5,True
1347186845097066496,"Our weekly #COVID19 surveillance report also shows that case rates have risen across all regions, and continue to be highest in #London.

See the data for yourself: https://t.co/8dYt9zEVk9 https://t.co/mosd0NGvOK",True
1358755557079982082,"We are #InThisTogether to beat #COVID19

Here are 5⃣ tips that help you stay safe to protect yourself and others:
🙌 clean hands
😷 wear a mask
📏 stay distant
🤧 cough, sneeze safely
🪟 open windows as much as possible

👉 https://t.co/k7eMk2yufy

https://t.co/RIGoL5izxn",True
1314613921182101506,"A @CDCMMWR finds percentage of positive #COVID19 tests in hotspot counties went up first in younger adults, then in older adults who may be at higher risk. The report highlights the need to reduce the spread of #COVID19 among younger adults. More:  https://t.co/8SeuXphsOk. https://t.co/qmsE0DVU9d",True
1250019385542152192,"Addressing #ChagasDisease early is🔑to treating it:
✅Contact your doctor if you live or have travelled to an area at risk of Chagas &amp; experience symptoms
✅2 medicines are effective in curing the disease if given soon after infection

👉 https://t.co/fgDQh9YvOr https://t.co/2M2ZsNywSu",False
1349389026185383938,"RT @WHO: Live Q&amp;A on #COVID19 with @DrMikeRyan, @mvankerkhove, @CarlosdelRio7 &amp; @colleenkraftmd. #AskWHO https://t.co/k9oXYAGtDu",True
1247914671862157312,"""We convened the emergency committee on the 22 Jan &amp; again a week later, after the first human-to-human transmission cases were reported outside 🇨🇳 &amp; declared a PHEIC, our highest level of alarm. At the time there were 98 cases outside 🇨🇳 &amp; no deaths""-@DrTedros #COVID19",True
1302980918173409281,"""The committee will also communicate as needed with other review bodies, including the Independent Panel for Pandemic Preparedness and Response, and the Independent Oversight Advisory Committee for the WHO Health Emergencies Programme""-@DrTedros",True
1334237972779192321,"RT @DrTedros: To diversify, broaden &amp; strengthen @WHO's funding base, @thewhof was established to support our work to address the most pres…",False
1250469920149770240,"We're taking action to ensure the social care sector gets what they need during the #coronavirus outbreak
 
Our plan sets out:
1⃣ Controlling the spread of infection
2⃣ Assisting the workforce 
3⃣ Testing and access to PPE
4⃣ Supporting end of life care and individual needs",True
1276879350244270081,"We are #StrongerTogether 🇩🇰🇪🇺

Thank you @RasmusPrehn for your commitments at #GlobalGoalUnite summit today!

The European Union is fully committed to ensuring fair access to an affordable vaccine, as soon as possible, for everyone that needs it.
https://t.co/QjfgO7VzYb",False
1293549298118832138,"Learn new skills and kick-start your European career thanks to the revamped #Europass tool!

The new website offers:
🔎 Easy search for courses
✍️ CV, cover letter and applications management
💡 Tips on studying, training and volunteering
and so much more! 👇",False
1270016535084630017,"""But they can also pose challenges to privacy, lead to incorrect medical advice based on self-reported symptoms, and can exclude those who do not have access to modern digital technologies""-@DrTedros #COVID19",True
1304069529878835200,"""The ACT-Accelerator still faces a funding gap of $ 35 billion""-@DrTedros #COVID19 

https://t.co/iripCp0Z0Q",True
1283450997818429440,"75 countries, which would finance the #COVID19 vaccines from their own public finance budgets, partner with 90 lower-income countries that could be supported through voluntary donations. Together, these countries represent over 60% of the 🌐’s population.
https://t.co/BZVNdGpeLl",True
1305790925675917314,"RT @DrSamira_Asma: Congratulations @hans_kluge @WHO_Europe and Member States for a bold vision for a brighter Europe! 

#RC70Europe 

1/3 h…",False
1355206575850446849,"We are launching a new consultation to review regulation for tobacco, related products and packaging

We want your views on how effective legislation has been in: 
▶️discouraging people from starting to use tobacco products
▶️encouraging people to stop using them

Have your say🗣️",False
1270809723546337280,RT @Surgeon_General: Are your kids itching to get back in the game? Check out @CDCgov’s tips for youth sports organizations on ways to prot…,False
1299325076492304384,🎥 Watch the full film 👉 https://t.co/ljWG49GJP9,False
1277683006837268482,"Heard about contact tracing, but not sure what it is? It’s used by health departments to prevent the spread of #COVID19. Learn more: https://t.co/J3Txu3riWr. #SlowtheSpread https://t.co/3f8aEQCTuI",True
1312127717244981250,"Sarah works as a contact tracer for NHS Test and Trace.

Watch her explain how the translation service, which covers 200 languages, helps make sure everyone can follow public health guidance ⬇️

Book a test if you have #COVID19 symptoms: 
➡️ https://t.co/xSoOI6R0jj https://t.co/vu27IGZrC5",True
1280537067018166273,"If you travel, take these steps to protect yourself &amp; others from #COVID19 during your trip. https://t.co/6cRDaMFxjv https://t.co/3XNIKteKsp",True
1266410017344946177,"The #COVID19 Technology Access Pool was first proposed in March by President @CarlosAlvQ of #CostaRica🇨🇷
https://t.co/8tze2xa4lj",True
1247920926143983623,"""For the past 100 days our unwavering commitment has been to serve all people of the 🌍 with equity, objectivity &amp; neutrality. 

And that will continue to be our sole focus in the days, weeks and months ahead""-@DrTedros #COVID19",True
1329424108581478401,"RT @CDCEnvironment: If you’ve been through a natural disaster, you’re not alone. Watch Jaylon’s story: https://t.co/BX33Y4tg0V https://t.co…",False
1291301738058678273,"Everyone can help contain the virus and get life back to normal.

If you have symptoms - even if they are very mild - get a test immediately:
▶️ https://t.co/xSoOI6R0jj

The more people who do this, the greater our ability to contain outbreaks. This video explains more 👇🏼 https://t.co/zR6peKZjWd",False
1267835376284172288,"Health Depts: CDC’s new interim guidelines for #COVID19 antibody testing are now available. Guidelines include recommendations and considerations, including how to minimize false positive test results Learn more: https://t.co/fOJhrmy31S. https://t.co/abcRmfmadF",True
1277964710277550082,"RT @WHO: ""This is a moment for all of us to reflect on the progress we have made and the lessons we have learned, and to recommit ourselves…",False
1264848942078009344,RT @DrTedros: Another heartbreaking illustration of a #healthworker's day during #COVID19. Thank you @Craig_A_Spencer for your bravery and…,True
1247417061002936320,"RT @hans_kluge: On #WorldHealthDay, I thank you #SupportNursesandMidwives. Faced with the most exceptional circumstances and toughest worki…",False
1337021748835995651,"Deputy Chief Medical Officer Professor Jonathan Van-Tam explains why he's confident about the safety of the COVID-19 vaccine 👇

Find out more:
▶️️ https://t.co/PKVgX10aE3 https://t.co/zsgU8NyrWn",True
1355235523485454336,"1.7 billion people in the world are affected by neglected tropical diseases, or #NTDs. Learn how CDC Global works with partners to #beatNTDs in innovative ways. #WorldNTDDay https://t.co/ZKU6SNkfLI https://t.co/TL1BgkyYFv",False
1353983515176660992,"""When you get your letter with your appointment for the coronavirus vaccine, it is hugely important that you go because you are at higher risk.""

GP @DrPhilippaKaye explains why clinically extremely vulnerable people who have been shielding should get the #COVID19 vaccine ⬇️ https://t.co/axCLoaoGUG",True
1304000196460904449,"Suicides are preventable.
#LetsTalk: People who talk about #suicide may be reaching out for help or support. Many people contemplating suicide are experiencing depression, hopelessness &amp; may feel that there is no other option

👉https://t.co/M0K8sRMUSH

#WorldSuicidePreventionDay https://t.co/TYlQtrM7kN",False
1326568127942062081,"We have issued a new social bond for a total value of €14 billion, to help protect jobs and keep people employed.

It is the second time we have gone to the markets to borrow money for our SURE scheme.

More here: https://t.co/wb2cSqxfgn #StrongerTogether https://t.co/WhZR0Inu2B",False
1292000090207350790,"As #COVID19 cases in Greater Manchester, Leicester, East Lancashire &amp; parts of West Yorkshire remain high, restrictions on household gatherings will remain in place.

Restrictions on household gatherings have also been introduced in Preston.
 
Click 👇🏼 for details:",True
1293853552649990145,"NHS Test and Trace [30 July - 05 August]

➡️ 4,973 positive cases transferred to service
➡️ 80% reached to provide contacts

➡️ 20,638 contacts identified
➡️ 74% of close contacts were reached and advised to self-isolate

➡️ https://t.co/3Tq379wkXn",False
1326438298546528258,"The time has come for Europe to build a stronger Health Union.

Today we will take the first steps towards a Union that protects us all.

#HealthUnion #StrongerTogether https://t.co/BsTl0Yx5Bt",False
1247549713966157826,"RT @WHOAFRO: Nurse Karima has been a nurse for 25 years in #Algeria. ""When the time came to choose my path, I went into health because I wa…",False
1360246929335140352,"Globally, around 1.2 million people die from secondhand smoke exposure every year. Even in countries where few women use tobacco, they are disproportionately exposed to secondhand smoke at home and in workplaces. https://t.co/h5M1wSpRO4",False
1280457775559118849,"Q: I am a caregiver for someone living with #dementia. How can I care for myself?
A: https://t.co/0UC7ieHW70

#MentalHealth https://t.co/glabtQR51h",False
1303946111724523520,"The rate of suicide in the European Region is higher than the global rate with more than 140,000 people dying by suicide annually. If you know someone who may be struggling or considering harming themselves, offer to talk or suggest how to seek help. #WorldSuicidePreventionDay https://t.co/wPW897ImqM",False
1266839304464187397,"RT @ONU_es: Los productos del tabaco nunca han sido necesarios, menos aún durante la pandemia de #COVID19. 

El 31 de mayo es el Día Mundia…",True
1268467217127137282,"RT @MattHancock: WATCH: Our global effort to find a #coronavirus vaccine is so important. As we today host the @gavi Global Vaccine Summit,…",True
1260620350724939777,"RT @usembassyharare: The United States through PEPFAR remains committed to ensuring continuity of essential HIV services, including providi…",False
1252711054829916167,"RT @DHSCgovuk: Those who are most at risk from coronavirus (#COVID19) have been notified.

If you have any of the conditions featured below…",True
1251910175449124864,"""WHO is working with @iccwbo and the @b20 group of business leaders from @g20org countries to increase the production and equitable distribution of these life-saving tools""-@DrTedros #COVID19",True
1309187630811295744,"RT @NHSCOVID19app: The #NHSCOVID19app is the fastest way of knowing when you’re at risk from coronavirus. 

📱Download now from:

➡️Google P…",True
1320772767680258049,RT @WHO: Media briefing on #COVID19 with @DrTedros https://t.co/ums9SrgyGO,True
1246466789871169538,"The first pillar is swab testing in PHE labs and NHS hospitals. This is the testing to find out if you have the virus. 
 
This allows the NHS to identify and care for those who are most seriously ill.
 
We are opening up any spare capacity to test critical NHS frontline staff.",False
1360685185243742222,DYK? You can test for #COVID19 at home. Talk to your healthcare provider to see if an at-home test or collection kit might work for you. Learn more about at-home tests: https://t.co/IY2nJ8bnp5. https://t.co/hQJYBFdFFj,True
1276081628331290627,"Secondly, it’s all about trust. Digital tools rely on public trust. Interventions must consider the privacy and security of individuals and their data. -@hans_kluge",False
1313482670651957248,"The citizens of the #WesternBalkans are part of Europe and they belong in the European Union.

We have set out new guidance for the partners to join the EU.

The guidance highlights what has been achieved and where there is still hard work to be done. #EUenlargement",False
1313104342942199810,"#COVID19 has disrupted or halted critical #mentalhealth services in 93% of countries worldwide 🌐 while the demand for mental health is increasing, according to 🆕 survey

👉 https://t.co/m6fLGxM1O7 https://t.co/C0AISMbS3O",True
1352665598904381440,"""Together, these announcements mean COVAX could begin delivering doses in February, provided we can finalize a supply agreement for the Pfizer/BioNTech vaccine, and emergency use listing for the AstraZeneca/Oxford vaccine""-@DrTedros #ACTogether #COVID19",True
1289332520161615872,"If you’re planning to stay with friends or family outside of your household to evacuate from #Hurricane #Isaias, talk with them about how you all can best protect yourselves from #COVID19. Find more safety tips here: https://t.co/FEQejNvKei https://t.co/kpw2wqojdP",True
1347158543258959875,"If you're overweight, losing weight has many health benefits. 

Small and simple changes today could be your first step towards a healthier you. 

Get started today:
▶️ https://t.co/mvMvCELMUI https://t.co/OC1JCvzPe6",False
1284072113750638593,@SControlhn Can you try directly from here? https://t.co/AD4CMhVyX1,False
1361049511251111940,"WHO staff are already on the ground, supporting the Government of #Guinea in:
-disease surveillance activities
-ramping up infection prevention and control in health facilities
-reaching out to communities as they have key role in the response
-#Ebola vaccine procurement",False
1327654374634622981,"Until recently, type 2 #diabetes was seen only in adults but it is now also occurring increasingly frequently in children.

👉 https://t.co/nuKkjXeGer

#WorldDiabetesDay https://t.co/wslp2BM4LM",False
1261889521609773057,"RT @WHOSEARO: It's happening today!

Don't miss tuning into the virtual Walk the Talk for #HealthForAll by WHO South-East Asia Region.

Joi…",False
1357288653400264710,"RT @DCMS: Hear Kevin’s story about the support he received from @Alzheimerssoc in our #LetsTalkLoneliness podcast

Find help, support and l…",False
1359920394459901952,"RT @DHSCgovuk: We are working together with the #NHS and #socialcare sector to reform health and care following the pandemic.

A new govern…",True
1309571424710000645,"RT @DHSCgovuk: It is now mandatory to wear a face covering in pubs, bars and restaurants in England, except when eating or drinking. 

If y…",False
1319666433090007040,"""If governments are able to hone their contact tracing systems &amp; focus on isolating all cases &amp; quarantining contacts, then mandatory #StayAtHome orders for everyone can be avoided""-@DrTedros #COVID19",True
1319201829805117440,"You MUST stay at home if asked to self-isolate by NHS Test and Trace or if you receive a positive coronavirus test.

This helps stop the spread of #COVID19 and protects others.

This means:
❌do not go shopping
❌do not have visitors
❌do not go out to exercise 

Find out more 👇",True
1260689978176286723,"Updated on May 13: Reported U.S. cases of #COVID19 are now close to 1.4 million. 28 states report 10,000+ cases. New interactive charts show cases by race and ethnicity: https://t.co/wiuFBKR3Uh https://t.co/iK7rNrRnh1",True
1251431523129024512,"Watch: How to get support from your GP during the #coronavirus outbreak. 

Watch for full details 🔽 

❌ Do not visit your GP practice, or leave home at all, if you have symptoms of coronavirus https://t.co/idRO4v9ioi",True
1290233824258019328,"""We’ve also seen how some countries, regions or localities that had a high number of cases are now bringing the outbreak under control""-@DrTedros #COVID19",True
1251195201592479752,"""More than 2 million cases of #COVID19 have now been reported to WHO &amp; more than 135,000 people have lost their lives.

While we mourn for those we’ve lost, we also celebrate those who have survived &amp; the thousands of people who are now recovering""-@DrTedros #coronavirus",True
1356262942728192002,"@Daragh7 @Belter84 @BTriagain @NaomiOhReally Dear all, this considers LV and NO data for this update. We are reviewing the quality and completeness of data reported to address the inconsistencies or discrepancies with data published on national websites. That's why it may show that NO/LV have administered more than received https://t.co/DcFgdQRUm8",False
1322261030496555009,"RT @DHSCgovuk: Remember your face covering as well as your spooky mask this #Halloween 🎃

Face coverings are mandatory in most indoor publi…",False
1337438890790170624,"""Indeed, today’s report highlights that the #COVID19 crisis provides an opportunity for a ‘reset’ in countries with weak health financing systems. 
It makes six key recommendations for a new health financing compact.""-@DrTedros
https://t.co/9EI6v6MmJe",True
1288034088859971584,"👨‍⚕️👩‍⚕️ Timely testing and treatment of hepatitis is vital to building a #HepatitisFreeFuture

#WorldHepatitisDay https://t.co/ObIXkqzQ9L",False
1290542991434711040,"Galileo, EGNOS, Copernicus...
We’re bringing #EUspace policy to the 🔝 !",False
1330894145091670016,"❄️ Not yet seen our latest edition of #PHEHealthMatters? It focuses on cold weather and #COVID19. ❄️

Read the full edition here: https://t.co/6r2NKcz7uW https://t.co/o3s3cT6n8n",True
1289233963945349123,"RT @ESCAIDE: Still some time until #ESCAIDE2020, but we are finalising an exciting programme and you might really want to check the speaker…",False
1301903691331571714,"""Lockdowns are a blunt instrument that have taken a heavy toll in many countries.

With the right mix of targeted and tailored measures, further national lockdowns can be avoided""-@DrTedros #COVID19",True
1266322190460489729,"You can play your part to help control the virus and get life back to normal.
 
Here's what we need YOU to do ⬇️
https://t.co/Z3puUGJ3e6 https://t.co/xDs2FGYiY7",False
1361950201548861446,"RT @natasha_azzmus: We need to build a stronger, more robust, more resilient, more inclusive health system. And young professionals are cen…",False
1346056124861206529,"🔝 tips to identify #COVID19 misinformation or disinformation:

1⃣ Assess the source 📇
 
Who shared the information with you and where did they get it from? Even if it is friends or family, you still need to vet their source. 
 
👉 https://t.co/7vsGKvB21F https://t.co/fd1fsgpPxu",True
1253571876510740480,"If you, or someone you know is self-isolating at home because of #coronavirus, you can get support with things like: 

🛒 medicine and grocery deliveries
🚘 lifts to appointments
☎️ check in and chat telephone support 

Call 0808 1963646 or visit 👉 https://t.co/6MlK5Bofdn https://t.co/YwWYt4x9EY",True
1255830111082946561,"Seasonal influenza, pertussis &amp; tetanus can be deadly. Vaccinating pregnant women against these diseases is safe and helps protect 🤱

#VaccinesWork for all 

👉 https://t.co/7r1TFEbmYJ https://t.co/3BdEYETVsE",False
1349831155332259840,"Join a career where you can make a difference to thousands.

There are a wide range of exciting and fulfilling roles in nursing, allied health professions and healthcare support in the #NHS.

Search NHS Careers to find out more:
▶️ https://t.co/63xzi5ylSP

#WeAreTheNHS https://t.co/dzjCxsEblp",False
1282750442200539140,"Hand washing still plays a key role in protecting yourself and others from #coronavirus. 
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/lH8RbiwSX7",True
1334148054241472519,"""We need to restore people's trust in the fact that democracy works and that they have a say in it.""

Watch a talk with Vice-President @VeraJourova on defending democracy in Europe at the #WebSummit. #EUatWebSummit https://t.co/uQcJn78Tq3",False
1359991863697174530,RT @Space_Station: The Exp 64 crew explored how space affects the human nervous system and exercise while also working on U.S. spacesuits t…,False
1354719614471704577,"Latest results from one of the largest #COVID19 prevalence studies in England highlights:

▶️infections remain very high
▶️1 in 64 people were infected
▶️everyone must continue to stay at home to protect the NHS and save lives
 
More info 👇

https://t.co/6nkljbq8Dv",True
1309790503379050496,"RT @MattHancock: Proud to announce the launch of a national strategy, Genome UK, cementing the UK’s status as a global leader in genomics…",False
1350135629154316289,RT @WHO: Media briefing on #COVID19 with @DrTedros https://t.co/wzF4kbuA2B,True
1339614850155220994,"🧪 COVID-19 Science Update:

Read the latest #COVID19 research on vaccine safety, spread of the virus on airplanes and the impact of stay-at-home orders.

👓 Read the full update: https://t.co/uQmkaIp9a6. https://t.co/OXssORep0C",True
1358121505998180354,"RT @DrTedros: We believe: even as countries vaccinate their #healthworkers and older people, they must share excess doses with less well-of…",False
1268139490230636545,"RT @EU_Commission: Today at 13:00 CEST we launch the fourth and final call of #WiFi4EU!

Municipalities from all over Europe will be able t…",False
1336713689244766208,"Discover the science behind COVID-19 vaccines in the EU.

Experts from the @EMA_News are here to explain each step in authorising vaccines.

🗓️ Join them on Friday, 11 December: https://t.co/pgGtCGlvYt #VaccinesWork #StrongerTogether https://t.co/07lGFUh5Bb",True
1263805479089778688,RT @NIHRresearch: A new £7m gov't investment in five new national #PatientRecruitmentCentres across England will increase capacity within t…,False
1246541328743387136,"RT @DrTedros: I'm in favor of this plan, @AnnetteMKennedy! Nurses, midwives &amp; all #HealthWorkers fighting #COVID19 deserve our support &amp; re…",True
1277864104431169539,"Before you hit the share button, think carefully about the content. Don’t share on impulse.

If we all do this, we can not only change the internet but also save lives.

#takecarebeforeyoushare https://t.co/XlNPiaZwSf",False
1293537729205145602,"RT @CDCChronic: August is National Immunization Awareness Month. #CDC has tips to promote vaccination in the workplace:
https://t.co/RvCOhH…",False
1330845548295942144,"RT @WHO: Tip to prevent #AntimicrobialResistance 7⃣:
Always seek the advice of a qualified healthcare practitioner 👨‍⚕️👩🏾‍⚕️ before taking…",False
1326895357452820480,"RT @DiabetesUK: This Saturday is #WorldDiabetesDay! Today, we’d love to hear your one small tip for someone living with diabetes. Maybe it'…",False
1337436502607982592,"RT @CDCInjury: This year has been tough, but even when we’re feeling low there are people and things in life to be grateful for. Find out h…",False
1262366190141419522,"#Switzerland🇨🇭 assured its full and total support to the WHO, based on support for multilateralism, solidarity &amp; intl cooperation.
-🇨🇭 President @s_sommaruga at #WHA73
https://t.co/XmTf7QYnQV",False
1259946010920521729,"RT @beisgovuk: 5 steps to #workingsafely:

📋 do a COVID-19 risk assessment
🧽 follow cleaning and hygiene rules
🏠 help people work from home…",True
1278947680908165120,"""Europe's most significant challenges before the #coronavirus crisis will remain the same once this crisis is over: climate change, digitalisation and the EU's position in the world.""

President @vonderleyen on the start of the German Presidency of the @EUCouncil. 👇 #EU2020DE",True
1334459859467689987,I urge you to seek reliable information from trustworthy sources. Don’t be part of a mis-information infodemic. Vaccination saves lives; fear endangers them. @hans_kluge,False
1327680194853933061,"“If you’ve got symptoms, please take a test. This helps protect you, those around you and your local community.”
 
Jo, a regional manager for NHS Test and Trace, talks about her role and the importance of getting tested⬇️

To book a test, call 119 or visit https://t.co/Y5G3CxyVKE https://t.co/mCGw4HMG1q",False
1305750884719222785,"The second and final day of #RC70Europe starts shortly. 

Follow on our social media channels and via the live broadcast from 9am CET 👉 https://t.co/K7hpxJ5JWG

Get all the latest updates throughout the day 👉 https://t.co/ePWabLZrIs https://t.co/jfV0PAVdm1",False
1254796244893011969,"""But that doesn’t have to happen, and we are working with countries and partners to support them to put measures in place to ensure that services for #malaria continue even as #COVID19 spreads""-@DrTedros",True
1340326434754211840,"RT @10DowningStreet: WATCH LIVE: #Coronavirus press conference (19 December 2020)
 
Speakers: 
 
🔵 @BorisJohnson, Prime Minister
🔵 Prof Chr…",True
1260238253157998593,"""And now onto the winners.

In the #BeatNCDs category; the winner is ""Living without limits"", a film about living with diabetes type-1 in Mexico, made by @BBCStoryWorks for the Helmsley Charitable Trust""-@DrTedros #Film4Health 

https://t.co/o7Qirif0Sc",False
1268244810663473152,"With everything going on at the moment, it can sometimes be tricky to maintain good sleep. We’ve pulled together some simple tips to help you sleep better. 

Visit Every Mind Matters for more sleep tips and advice 
▶️ https://t.co/yK4SNVSvut https://t.co/4PeC5V0xSZ",False
1289207986838294530,"Today's #COVID19 update (31.07.2020)

Global:
▪ 17 296 303 cases
▪ 673 290 deaths

EU/EEA/UK:
▪ 1 716 071 cases
▪ 182 282 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/zSlwAhV0Ea
#SARSCoV2",True
1358404889236426752,"WHO is working closely with local authorities in #Ethiopia🇪🇹 to ensure schools safely reopen, through development &amp; implementation of infection prevention and control guidelines  👉https://t.co/XerpH1qlTl

#WHOImpact https://t.co/NjOw0J34Xc",False
1321857575160287235,"Key issue now is question of lockdowns. They impact mental health, domestic violence, lower hospital attendance &amp; influence financial hardship &amp; econ recovery - so must be considered a measure of last resort. Rather we should engage all in basic measures we know are effective 3/5",False
1277655570963730433,"It’s easy to access NHS services from home.

You can:
✅ contact your GP
✅ order repeat prescriptions
✅ access services to manage your wellbeing

Get the support you need:
▶️https://t.co/1cOkjCGbNO

#HealthAtHome https://t.co/w88FweoWmU",False
1331223291478982659,By working across professions we can cooperate to stop the spread of disease between humans &amp; animals. #OneHealth  #AntimicrobialResistance https://t.co/FctN0XLxLf,False
1258849284956569603,"Commemorating #Smallpox Eradication – a legacy of hope, for #COVID19 and other diseases 👉 https://t.co/8n4pHnLazw

On 8 May 1980, the 33rd World Health Assembly officially declared: ‘The world and all its peoples have won freedom from smallpox.'

https://t.co/7Lh3w9JHQB",True
1258898824296267779,"Most key indicators used to track #COVID19, such as the percentage of deaths attributed to pneumonia, influenza, or COVID-19, fell from the prior week. CDC will continue to monitor closely in the coming weeks. See #COVIDView report: https://t.co/zP4VYlo0Pb https://t.co/70kcRQSKUz",True
